video_id,viewCount,likeCount,commentCount,total_comments_likes,licensed,duration,video_age_days,weighted_sentiment,subscriber_count,video_count,view_count,channel_age_days,category_Autos & Vehicles,category_Comedy,category_Education,category_Entertainment,category_Film & Animation,category_Gaming,category_Howto & Style,category_Music,category_News & Politics,category_People & Blogs,category_Pets & Animals,category_Science & Technology,category_Sports,category_Travel & Events,cluster
5z04IuV_WD8,-0.18421598255206403,-0.13530953949820643,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,0.4442200778947148,0.43930734753484085,-1.1013734737695278,-0.28603111974454315,-0.17011812546619753,-0.2566179267062614,1.0267262575103364,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
LO3K_AIn65A,-0.18422366084830508,-0.13533873055434578,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.3483240356064261,1.1119965295219483,-1.1013734737695278,-0.2911635203420599,-0.23382850583015122,-0.2621879585819961,-0.3684312007539187,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,3
lw616xy2IrE,-0.18236492251979486,-0.13434623464560705,-0.1665548241250791,-0.10757114316717102,-0.9252915127470066,-0.10654108500766774,-0.740301182306837,0.7281354175532854,-0.2911389654446636,-0.2340844993223218,-0.26214294724204634,-1.4101487695912291,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,3
GboOXAjGevA,0.0835244354593712,-0.13533873055434578,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.2445313545801601,1.4891829637075766,-1.1013734737695278,-0.2905235983638281,-0.23334851803233136,-0.2559329158290505,0.4420888464281723,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
E9_4z1-vLIs,-0.16569120691323502,-0.13112062294220617,-0.15166726254058474,-0.10649056596295256,1.0807404868885035,-0.34952395099401296,1.5924888023698824,0.20378899320461896,-0.2564798345302354,-0.22141282145987798,-0.2566945492824446,0.22577300432777161,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,2
kheY3VXmbhQ,-0.1708350747565765,-0.12348716176175972,-0.16059979949128136,-0.10737103627750094,-0.9252915127470066,-0.37172238566437044,-0.2922421378761385,0.9823639024128217,-0.26117729316256755,-0.22592470675938447,-0.2523470569216912,-0.8967308249499834,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,3
0j1VcoAld0I,-0.1840565102455188,-0.13516358421750954,-0.16705107617789558,-0.10769120730097308,-0.9252915127470066,-0.20823391410565667,-1.1667380744593783,1.1590581662495618,-0.29121391126193397,-0.2355244627157813,-0.26218508163100873,-1.5775676645829397,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
P3vlxX1dH3k,-0.08548077118820335,-0.06300329344097562,0.07660868175499559,-0.08912128793958912,1.0807404868885035,-0.15423772166424662,-0.3751270549424071,0.6910103360740009,-0.27213091260977845,-0.21786091175601113,-0.2546886156859288,-1.201805255823767,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,2
B8LT-2JhrRE,-0.1645235152464207,-0.11392709087611455,-0.12983217221665966,-0.10617039493948043,1.0807404868885035,-0.2340320949387748,-0.3799319776708865,0.6256740879796588,-0.27257930638831923,-0.2286126384271756,-0.25867094334234164,-0.6650018147392347,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,0
6Ww9QHfiCAg,-0.18366787032808643,-0.1352219663297883,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,1.092474366038532,1.0483313033695971,-1.1013734737695278,-0.290619682744944,-0.21734892477166998,-0.2617781609976591,-0.12713539654364375,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
Wab5f3bKR24,-0.12856191948230444,-0.09797417869594635,-0.12983217221665966,-0.10412930466484555,-0.9252915127470066,-0.3219258970795145,0.976257462442407,1.1115001506380944,-0.2905001110706664,-0.23318852209972477,-0.26189626425924895,0.3315392268780904,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,4
pZb4bY5Vcio,-0.1756056592749677,-0.13501762893681268,-0.16705107617789558,-0.1077312286789071,-0.9252915127470066,0.06804660388622477,-0.6357941129624113,1.6808674518493898,-0.29080117546482953,-0.22563671408069258,-0.2603531003528785,-0.22014589376126076,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
t783Q4PrcJo,-0.184240198717132,-0.13523656185785798,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.37412221643954424,-0.8327959448300641,-1.1013734737695278,-0.29127882159939894,-0.23542846515621735,-0.26220001605397314,-1.201805255823767,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
ob12tZXPJ0w,-0.1837092150001537,-0.13511979763330048,-0.16804358028352856,-0.1077312286789071,1.0807404868885035,-0.12903949852492191,-1.196768841512374,-1.1013734737695278,-0.2890417636861742,-0.21789291094253246,-0.2607466069564963,-0.5799636458545563,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,4.9084205802470295,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
xRo4R-c_VFk,-0.18418349745258258,-0.13533873055434578,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.29312792777742913,-1.2027749949229734,-1.1013734737695278,-0.29101683152022295,-0.22278878648029485,-0.2621979107680854,-1.5153835035860188,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,4
NSFY8_gxGvk,-0.18387104985938846,-0.13440461675788581,-0.15166726254058474,-0.10769120730097308,-0.9252915127470066,-0.020747134795205093,-1.067035927843432,1.6497328510150828,-0.28993641603478654,-0.20314128595620265,-0.2614590160406331,1.535360805151819,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,4
WpIQdR74fWo,-0.18336900741285728,-0.13497384235260362,-0.16804358028352856,-0.1077312286789071,1.0807404868885035,0.908887311737738,-1.2003725335587336,-1.1013734737695278,0.6225854922566503,0.015381158797910733,0.046852710773928434,1.207432366390278,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
uQ8-N28livE,-0.17028046551270262,-0.12399800524419877,-0.121892139371596,-0.10589024529394231,-0.9252915127470066,-0.02044715594830837,1.3126020534359608,1.094930323258415,-0.2905684377416822,-0.2313005700949667,-0.26203825391430147,-0.515122042079989,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,4
DkbQzMJ4tMk,-0.15972103626672043,-0.11299297707965456,-0.13876470916735628,-0.10456953982211974,1.0807404868885035,-0.22353283529738951,-0.3234741356112542,0.2966374217467117,0.1314875443310158,-0.18816566666422357,0.24876270802789163,-0.23874799320478415,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,0
cSSYPjGu6mk,-0.1840872234304831,-0.1352073708017186,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.3738222375926475,-0.6790384175187253,-1.1013734737695278,-0.2906858742074905,-0.22470873767157423,-0.26207676672003055,-0.632581012851951,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
DooxDIRAkPA,0.1405068437788351,0.0025014365357809163,-0.09112451209697431,-0.09588490081043802,1.0807404868885035,6.133618888137954,0.9654463863033285,0.6873341230253528,0.609774241441199,0.131986194481611,0.0911086946266181,0.6897625133047982,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
u8nBYqTGQ0s,-0.18405591960734644,-0.13526575291399737,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,0.5420131819830464,-0.609367037955775,-1.1013734737695278,-0.2864154572690067,-0.20410126155184233,-0.2561812314323826,1.2148732061676872,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
4iTh-rRYeBY,-0.1841829068144102,-0.1352073708017186,-0.16754732823071208,-0.1077312286789071,-0.9252915127470066,-0.3738222375926475,-0.5961535004524567,1.6808674518493898,-0.291264515702655,-0.23344451559189533,-0.2621982458116372,0.594094573309535,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
oayT6OhEa1E,-0.17874667307573586,-0.13422947042104955,-0.16754732823071208,-0.10769120730097308,-0.9252915127470066,-0.3528237183098769,0.8837626999191798,1.3632746501899904,-0.2909869386016536,-0.2340844993223218,-0.26213476284076076,-0.7293119299582727,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,4
ovhKeIhcOCU,-0.17006606385612516,-0.13533873055434578,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.3699225125829901,-0.18293014580323355,-1.1013734737695278,-0.2912090002824547,-0.2336365107110233,-0.26197889468239727,0.08918044555675693,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
nASDYRkbQIY,-0.07934935632062638,-0.11652509487251889,-0.15216351459340122,-0.10597028804981033,-0.9252915127470066,-0.34412433174987195,1.3065959000253617,0.3246891984352859,-0.24751195895941946,-0.1894456341250765,-0.2457744788952874,1.9100602367999333,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,11
YwE6DINJsgY,-0.17976434264676322,-0.13313480581582302,-0.16407356386099672,-0.107531121789237,1.0807404868885035,-0.2853284777581144,-0.5493055038497832,1.0356657811983627,-0.2564798345302354,-0.22141282145987798,-0.2566945492824446,0.22577300432777161,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,10
R-8xuDpozY8,-0.18376886945556506,-0.13533873055434578,-0.16605857207226263,-0.10765118592303906,-0.9252915127470066,-0.3726223222050606,-1.169140535823618,0.5409833446233194,-0.29128159737040893,-0.23555646190230264,-0.262201456986999,-1.6174293062476328,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
1NTgvQ-PqoU,-0.18422661403916704,-0.13530953949820643,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.3726223222050606,-0.6718310334260064,-1.1013734737695278,-0.2912696402029812,-0.23402050094927915,-0.2621774157690099,0.42401823554017815,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
VQ4gsqYBv1s,-0.07136392822991831,-0.10702340609915247,-0.12635840784694433,-0.0914025064818281,1.0807404868885035,-0.23883175648912236,0.6387116407667335,-0.5388061574720502,-0.16124953680204715,-0.16960613848185635,-0.15409627671883472,0.7391909489690175,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,0
_1XnKeRBBi4,-0.18387104985938846,-0.1351052021052308,-0.16705107617789558,-0.10769120730097308,-0.9252915127470066,-0.24753114304912732,-0.5024575072471096,1.0651575350099232,-0.2912696402029812,-0.23587645376751587,-0.26220278733107744,1.3674104216045793,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,4
GK10ULKDW9g,-0.08437096206228319,-0.06641864700928243,-0.10898958599836756,-0.09860635450995119,1.0807404868885035,-0.051344977178670786,-0.6021596538630559,0.30246455087343843,-0.043599550146819085,-0.18560573174251777,-0.1457433952198357,0.7833044990779444,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
rv6hECykco0,-0.17510657001929844,-0.13218609649129334,-0.16407356386099672,-0.107531121789237,-0.9252915127470066,0.6923025842783043,-0.6345928822802914,0.5216003995081743,-0.29007947500222575,-0.2022133095470843,-0.26153582620843824,1.3743197728264593,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
QiTkYn7OyAQ,-0.18421480127571924,-0.13528034844206704,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,0.3269283487580963,-0.020764003717055866,-1.1013734737695278,-0.291216687032944,-0.23427649444144974,-0.26219991119926744,-0.9195848328377406,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,3
n98pVZNIkBw,-0.18405355705465687,-0.13517817974557925,-0.16705107617789558,-0.10765118592303906,-0.9252915127470066,0.08544537700623468,0.41408150321032433,1.199052879555334,-0.291250423326758,-0.23414849769536444,-0.2621983310060856,-0.9084235731716266,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
FbVxbw0A5Bw,-0.18426973062575147,-0.13533873055434578,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.38522143377472295,-1.2027749949229734,-1.1013734737695278,-0.29128245145379666,-0.2343724920010137,-0.26220475827187345,-1.6440037340240947,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,3
FTmbK84ameQ,-0.1839549204798678,-0.134769504959628,-0.16605857207226263,-0.10765118592303906,1.0807404868885035,-0.38642134916230986,-1.2027749949229734,0.3434442389043761,-0.288166328213785,-0.18048586189910612,-0.26085183193036615,-1.3139493410404368,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,2
IuT8cDD-pHg,-0.17144166015962067,-0.13046382417907024,-0.1645698159138132,-0.1077312286789071,-0.9252915127470066,-0.387321285703,-0.397950437902684,1.6808674518493898,-0.29106807652348476,-0.14631073069433337,-0.26203135152562845,0.29646098221316053,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,4
ht6fLrar91U,-0.15189508048255757,-0.13533873055434578,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,0.45441935868920336,1.907211241085279,-1.1013734737695278,-0.2624584182441127,-0.20422925829792762,-0.25647147417279786,-0.2679798637588924,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
ol6xaa8jedw,-0.04706979892318722,-0.07583276261423073,-0.041995558868142886,-0.09856633313201717,1.0807404868885035,-0.21063374488083045,-0.8063688698234278,0.8322353005981457,-0.2843229529691496,-0.23194055382539316,-0.26046690293318026,-1.3399922802613695,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,0
YLQVB6rtaiw,-0.18398504302665966,-0.13533873055434578,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.38252162415265245,2.9570868572580147,-1.1013734737695278,-0.16103601595512296,0.7234591581417417,-0.10604263154917815,0.7684228195231256,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,12
rq4T80sBnXk,-0.18426677743488953,-0.13529494397013672,-0.16804358028352856,-0.1077312286789071,1.0807404868885035,-0.1887352890573697,-1.205177456287213,-1.1013734737695278,-0.2908097162987065,-0.23501247573144016,-0.26218635709020216,-1.489872052920615,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,0
bGxre-RsF6M,-0.18410494257565477,-0.1352219663297883,-0.16804358028352856,-0.1077312286789071,1.0807404868885035,-0.3762220683678213,-0.8508144050618617,-1.1013734737695278,-0.28193151948359874,-0.21408500774649505,-0.2584563360693568,0.4755726254265144,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
EzbFJIQpkoc,-0.1830193496148026,-0.1350906065771611,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.3393246701995244,0.9714525397139276,-1.1013734737695278,-0.26995299997115174,-0.10922367351612024,-0.22658150985096084,1.3658159559379914,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
ilLDSQwzEuM,-0.1789386304817625,-0.13066816157204586,-0.08963575593852487,-0.10376911226343939,1.0807404868885035,-0.26133017000637654,-0.3499012106178906,0.2830410261514014,-0.2892680957839138,-0.22410075312766908,-0.2607248561584846,-0.19038253465162333,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,0
JImT4CsITao,-0.13503708576621218,-0.08339324615432875,-0.01122793159352119,-0.038534266230991446,1.0807404868885035,0.48201741260370184,-0.2562052174125435,0.46451417452371685,-0.19050189283066105,-0.23139656765453068,-0.22440797747588245,-0.7909646023996646,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,-1
f_uwKZIAeM0,0.1343606629569484,-0.07815345157731102,-0.12338089553004544,-0.10108767994186024,-0.9252915127470066,-0.34802405675952935,2.1306401479595682,0.8333942411502772,-0.2851770363568464,-0.2284846416810903,-0.25899564969465616,0.7620449568567748,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,-1
ZxCBEkSDx3g,-0.1810383491846077,-0.13202554568252678,-0.16705107617789558,-0.1077312286789071,-0.9252915127470066,-0.3723223433581639,-0.6213793447769732,1.6808674518493898,-0.22829508273624247,-0.1832377919399399,-0.23181760242603863,-0.7760829228448458,-0.07945226528063898,-0.03844732240543962,1.344726795836394,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,4
5d92tBkGI3s,-0.18417227532730718,-0.13523656185785798,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.37592208952092454,-0.5348907356643452,-1.1013734737695278,-0.2912777539951643,-0.23549246352926,-0.2621964378871414,-1.3692241508154777,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,1
oeEmUFoOgmM,-0.18371157755284326,-0.13525115738592766,-0.16804358028352856,-0.1077312286789071,-0.9252915127470066,-0.37862189914299504,-0.6249830368233328,-1.1013734737695278,-0.2912536261394619,-0.22973260995542188,-0.2621213021179178,-1.3166067838180828,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,2.4066532674805248,-0.0271763212599322,-0.6981235630820708,-0.019213013923474496,-0.06085806194501845,3
00Om_riDR7E,-0.14340229420176678,-0.08619558754370871,-0.14174222148425517,-0.10577018116014025,1.0807404868885035,-0.19833461215806483,-1.1895614574196551,0.7181602655287869,-0.20715651889074777,-0.2332525204727674,-0.2603276517881365,-1.5552451452507117,-0.07945226528063898,-0.03844732240543962,-0.7436454773536505,-0.2037315229310835,-0.0720616287512219,-0.07706571208529162,-0.10400413155653024,-0.06384029722254403,-0.2776806048016117,-0.41551477876448695,-0.0271763212599322,1.4324111846120866,-0.019213013923474496,-0.06085806194501845,2
