videoId,title,description,publishedAt,thumbnail_url,tags,live_broadcast,categoryId,viewCount,likeCount,commentCount,licensed,duration,caption
sflCsnRzI14,"Feid, Jhay P - YO AK (Visualizer)","Escucha / Stream “FERXXOCALIPSIS” on your favorite platform: https://feid.lnk.to/Ferxxo!YTD 

Suscríbete aquí: https://smarturl.it/FeidYT 
 
Listen to Feid’s top songs here: https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
Tik Tok: https://www.tiktok.com/@ferxxo444 

Connect with Jhay P:
Instagram: https://www.instagram.com/jhayp.ma/ 
Tik Tok: https://www.tiktok.com/@jhayp.ma 

Lyrics: 

Soy tu principal fanático
Aún tengo esa foto guardada todavía con todas tus partes
Pensando en como te metía
No puedo olvidarte
Es que quiero que vuelva y me mientas como tu lo hacías
Pero pasábamos bien comiéndonos dándonos placer
Pero
Tu allá y yo aká pensándonos de lejos tocándonos ey
Creo
Tu allá y yo aká pensandonos de lejos tocándonos
Wow
Esas ganas no colaboran ni chimba
Tu siempre me has gustado desde que yo era una chinga
Que borrachera el 24 en la finca
Ando mirando los videos yo quitandote la pinta
Ese culito en mi spot cuando estoy con ella no miro el club
Se emborracha y me manda par de fotos en el close
She said sí I just wanna fuck
Que está fumando mera travis Scott
Esta dura la bebé
Que hijueputa ella se ve
La cara, su cuerpo, su flow, las gafitas está chimba por donde la mires
Está dura la bebé que hijueputa ella se ve
Te pasas twiteando mis temas yo se que tu también me extrañas bebé
Pero
Tu allá y yo aká pensándonos de lejos tocándonos ey
pero
Tu allá y yo aká pensandonos de lejos tocándonos
Mami yo tengo astinencia de meter tu energia en mi conciencia
Me gusta el ajetreo que tu causas en mi
En serio me encanta sentirme así
Me mata tenerte encima de mi
Somos dos mazoquistas en busca de amor y placer
Aunque yo no sé amarte y
No creo que tu lo sepas
Solo buscamos placer pero
Tu allá y yo aká pensándonos de lejos tocándonos ey
pero
Tu allá y yo aká pensandonos de lejos tocándonos

#Feid #YOAKA #JhayP #FERXXOCALIPSIS

Music video by Feid, Jhay P performing YO AK (Animated). Universal Music Latino; © 2023 UMG Recordings, Inc.

http://vevo.ly/4RTHgx",2023-12-01T03:08:41Z,https://i.ytimg.com/vi/sflCsnRzI14/default.jpg,"['Feid', 'Jhay', 'ferxxo yo aka', 'YO AKA', 'yo aka feid', 'FERXXOCALIPSIS', 'album feid', 'feid nuevo album', 'nueva cancion feid', 'bubalu', 'ferxxo 151', 'yo aka letra feid', 'Karol', 'niña bonita', 'porfa remix', 'chimbita', 'ferxxo', 'feid Instagram', 'feid new song', 'feid canciones', 'feid canción nueva', 'relajate feid', 'feid 19', 'feid álbum', 'reggeaton', 'PURRITO APA', 'MEDELLIN', 'COLOMBIA', 'UNIVERSAL MUSIC LATIN', 'feid cantante', 'feid latin Grammy', 'porfa', 'feid morat', 'yandel feid']",none,10,10986839,64720,939,True,PT3M25S,false
311U48OLG2Q,Feid - Desquite (Visualizer),"Escucha / Stream “FERXXOCALIPSIS” on your favorite platform: https://feid.lnk.to/Ferxxo!YTD 

Suscríbete aquí: https://smarturl.it/FeidYT 
 
Listen to Feid’s top songs here: https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
Tik Tok: https://www.tiktok.com/@ferxxo444 


Lyrics: 

Todos los viernes buscando hangeo
Vive al garete aunque tiene jevo
Se aparece donde sea no importa si es bien tarde
Pa robarse a esa bebé yo creo que hay que apretarle
O que se guarden
Ella tiene gato pero normal
Si al final soy yo quién la parte
Los dos adictos a lo ilegal no nos importa porque somos gangster
Yo fuí el primero desde antes
Nos vemos de martes a martes
Aparece solo pa’ desquitarse
Y vive aler-ta
Por si el celu le suena en la fies-ta
Subimos story como si se acues-ta
Se sabe de memoria la vuel-ta la vuelta
Yo te conozco bebé
No te hagas la santa que yo se quien tu eres
No compré esa peli que tu montas en las redes
Solo conmigo tu sacas los poderes
Tu cuerpo y tu tatuaje no se me olvidan
Blanqueaste los ojos
Estabas poseida
No se si fué el molly y tal vez la bebida
Pa mi que eso fué como te lo ponía
Todos los viernes buscando hangeo
Vive al garete aunque tiene jevo
Se aparece donde sea no importa si es bien tarde
Pa robarse a esa bebé yo creo que hay que apretarle
O que se guarden
Ella tiene gato pero normal
Si al final soy yo quién la parte
Los dos adictos a lo ilegal no nos importa porque somos gangster
Yo fuí el primero desde antes
Nos vemos de martes a martes
Aparece solo pa’ desquitarse Yeah!

#Feid #ElDesquite #FERXXOCALIPSIS

Music video by Feid performing DESQUITE (Animated). Universal Music Latino; © 2023 UMG Recordings, Inc.

http://vevo.ly/5HpzeB",2023-12-01T03:07:38Z,https://i.ytimg.com/vi/311U48OLG2Q/default.jpg,"['Feid', 'ferxxo el desquite', 'el desquite', 'el desquite feid', 'FERXXOCALIPSIS', 'album feid', 'feid nuevo album', 'nueva cancion feid', 'bubalu', 'ferxxo 151', 'el desquite letra feid', 'Karol', 'niña bonita', 'porfa remix', 'chimbita', 'ferxxo', 'feid Instagram', 'feid new song', 'feid canciones', 'feid canción nueva', 'relajate feid', 'feid 19', 'feid álbum', 'reggeaton', 'PURRITO APA', 'MEDELLIN', 'COLOMBIA', 'UNIVERSAL MUSIC LATIN', 'feid cantante', 'feid latin Grammy', 'porfa', 'feid morat']",none,10,5866874,38689,674,True,PT2M14S,false
ZA7ZKB8Mo9k,"Feid, ATL Jacob - Luna (Visualizer)","Escucha / Stream “FERXXOCALIPSIS” on your favorite platform: https://feid.lnk.to/Ferxxo!YTD 

Suscríbete aquí: https://smarturl.it/FeidYT 
 
Listen to Feid’s top songs here: https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
Tik Tok: https://www.tiktok.com/@ferxxo444 


Lyrics: 

Te busco y no sé donde estas
Estoy buscando respuestas
Cuando fué la ultima vez que te ví sonreír
Te decía mi reina
Te temblaban las piernas
Contigo las noches no no eran pa dormir
A veces lo ignoro fumo y bebo solo
Siempre pensé que no te debiste ir
Cambiaste plata por oro
Eras mi tesoro
No supe que día te olvidaste de mi
Y y de mi y y yo de ti
No supe que dia te olvidaste de mi y y de mi y y yo de ti (x3)
yeah yeah
A veces te extraño mas te quiero perdonar
Bebe me tiraste pa la lona
Me dejaste en cero toda la estamina
No me llames cuando te sientas estas sola bebé
Yo se que tambien extranas los carros
Hacer el amor cuando estabamos farros y
Todo era mentira cuando tu me decias baby te extraño
Que durariamos años
Baby dolió tu engaño
Ojala que se acabe este tema y por fin yo me olvide de ti
Te busco y no sé donde estas
Estoy buscando respuestas
Cuando fué la ultima vez que te ví sonreir
Te decía mi reina
Te temblaban las piernas
No supe que día te olvidaste de mi
Y y de mi y y yo de ti no supe que dia te olvidaste de mi y y de mi y y
yo de ti (x3)

#Feid #Luna #FERXXOCALIPSIS

Music video by Feid, ATL Jacob performing LUNA (Animated). Universal Music Latino; © 2023 UMG Recordings, Inc.

http://vevo.ly/bEDPel",2023-12-01T03:06:32Z,https://i.ytimg.com/vi/ZA7ZKB8Mo9k/default.jpg,"['Feid', 'ferxxo luna', 'luna', 'luna feid', 'FERXXOCALIPSIS', 'album feid', 'feid nuevo album', 'nueva cancion feid', 'bubalu', 'ferxxo 151', 'luna letra feid', 'Karol', 'niña bonita', 'porfa remix', 'chimbita', 'ferxxo', 'feid Instagram', 'feid new song', 'feid canciones', 'feid canción nueva', 'relajate feid', 'feid 19', 'feid álbum', 'reggeaton', 'PURRITO APA', 'MEDELLIN', 'COLOMBIA', 'UNIVERSAL MUSIC LATIN', 'feid cantante', 'feid latin Grammy', 'porfa', 'feid morat', 'yandel feid']",none,10,217500195,633639,7559,True,PT3M17S,false
BQRERGk0eoI,Feid - Esquirla (Visualizer),"Escucha / Stream “FERXXOCALIPSIS” on your favorite platform: https://feid.lnk.to/Ferxxo!YTD 

Suscríbete aquí: https://smarturl.it/FeidYT 
 
Listen to Feid’s top songs here: https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
Tik Tok: https://www.tiktok.com/@ferxxo444 


Lyrics: 

Wow uy! Yeah!
Tu Cora se putió y ya se recuperó full hey!
Las cicatrices se borran
con una noche de perreo y alcohol
Ella no quiere visitar al doctor
Sus amigas dicen si ella dice no
Llega el finde y empieza a recordar
Esa esquirla en su cora está enterra’
Está enterra’
Le partieron el cora con una pistola
Estaba putia’ por dentro ella se arregló sola
En la disco apreta’, Sudaa’
Party y botelleo la baby vino a perriar
Le partieron el cora con una pistola
Estaba putia’ por dentro ella se arregló sola
Estaba perdida ta’ crecía desde el día en
que pasó to’ no sabía si saldría de esa puta relación
Monotonía ahora se pone falda sube foto en Nueva York por Milán,
por París pero la baby ahora es mía
Se saca to’ la muchacha un shot dos shot una cacha
Nunca sornera siempre en alta
Y se empieza acordar de la equirla en su cora está enterra’
Ta enterra’
Le partieron el cora con una pistola
Estaba putia’ por dentro ella se arregló sola
En la disco apreta’, Sudaa’
Party y botelleo la baby vino a perriar
Le partieron el cora con una pistola
Estaba putia’ por dentro ella se arregló sola

#Feid #Esquirla #FERXXOCALIPSIS

Music video by Feid performing ESQUIRLA (Animated). Universal Music Latino; © 2023 UMG Recordings, Inc.

http://vevo.ly/nC9Zcf",2023-12-01T03:03:52Z,https://i.ytimg.com/vi/BQRERGk0eoI/default.jpg,"['Feid', 'ferxxo esquirla', 'esquirla', 'esquirla feid', 'FERXXOCALIPSIS', 'album feid', 'feid nuevo album', 'nueva cancion feid', 'bubalu', 'ferxxo 151', 'esquirla letra feid', 'Karol', 'niña bonita', 'porfa remix', 'chimbita', 'ferxxo', 'feid Instagram', 'feid new song', 'feid canciones', 'feid canción nueva', 'relajate feid', 'feid 19', 'feid álbum', 'reggeaton', 'PURRITO APA', 'MEDELLIN', 'COLOMBIA', 'UNIVERSAL MUSIC LATIN', 'feid cantante', 'feid latin Grammy', 'porfa', 'feid morat', 'yandel feid']",none,10,3551401,29997,467,True,PT2M28S,false
aIIkGzyOOgU,Feid - Interlude (Visualizer),"Escucha / Stream “FERXXOCALIPSIS” on your favorite platform: https://feid.lnk.to/Ferxxo!YTD 

Suscríbete aquí: https://smarturl.it/FeidYT 
 
Listen to Feid’s top songs here: https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
Tik Tok: https://www.tiktok.com/@ferxxo444 


Lyrics:

El día en que no puedas verme
Yo sé que tu me vas a escuchar
Estés donde estés
Si llegara el día de mi muerte
No te vayas a asustar
Siempre estaré ahí
Que chimba estar en el balcón de los viejos
Es que a veces tu te vas tan lejos
Tu no estás y veo tu reflejo
Cada vez que me miro al espejo
Donde estas tu?
Es tarde en la madrugada
Llamo por FaceTime y tu estas dormida
Que tu eres mi luz
Tu eres mía y de nadie más
Aqui voy a estar cuando estés dormida
Memories fade, into the blue
I’ll walk away, just to feel safe
Why don’t the days, wait for us too
I’d rather stay, hiding my face

#Feid #Interlude #FERXXOCALIPSIS

Music video by Feid performing INTERLUDE (Animated). Universal Music Latino; © 2023 UMG Recordings, Inc.

http://vevo.ly/jGhApV",2023-12-01T03:01:32Z,https://i.ytimg.com/vi/aIIkGzyOOgU/default.jpg,"['Feid', 'ferxxo interlude', 'interlude', 'interlude feid', 'FERXXOCALIPSIS', 'album feid', 'feid nuevo album', 'nueva cancion feid', 'bubalu', 'ferxxo 151', 'interlude letra feid', 'Karol', 'niña bonita', 'porfa remix', 'chimbita', 'ferxxo', 'feid Instagram', 'feid new song', 'feid canciones', 'feid canción nueva', 'relajate feid', 'feid 19', 'feid álbum', 'reggeaton', 'PURRITO APA', 'MEDELLIN', 'COLOMBIA', 'UNIVERSAL MUSIC LATIN', 'feid cantante', 'feid latin Grammy', 'porfa', 'feid morat', 'yandel']",none,10,1094917,17376,391,True,PT1M43S,false
QptiawctBe0,Feid - 50 Palos (Visualizer),"Escucha / Stream “FERXXOCALIPSIS” on your favorite platform: https://feid.lnk.to/Ferxxo!YTD 

Suscríbete aquí: https://smarturl.it/FeidYT 
 
Listen to Feid’s top songs here: https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
Tik Tok: https://www.tiktok.com/@ferxxo444 


Lyrics: 

50 palos en la bolsa pa’ esta noche
Veneno en el fanny pack
Pa hecharle a las gatitas en los tragos esta noche ey!
Una de whisky, una de guaro, una de tequi
Una moña pa enrrolar unos blones
Una gata triple h paga el party y se nos ponga triple x
Ey wow
Comprale un gps a esos cabrones y que se ubiquen
Ey ey ah!
Que lo que me desean todo se les multiplique
Ey ey
La noche es pa hangear
Dentro e’ la gua gua tu puedes quemar
Sube una story dentro del carro y que se piquen
Ey ey ey yo!
Las cadena pesa porque me la hizo Tobón
La gata no trajo nada debajo de ese mahon
le dije que si fuma baby y dijo I dont give a fuck
La baby se pega a la pared yeah y no es pádel
Queria pasto y yo le dije I got it
sornerita ella es cero visaje
La baby es fina y la cadena es de C calle
No froteen que aqui todos tienen torta
Pa la terraza y me enganchan la corta
Encadenado esta el que me recorta
Si tu quieres ir al after la disco la cerramos, la compramos
Aqui decimos nosotros a quienes entramos
La funda pa’ que me baile en el tubo uy!
Te doy duro, Uy!
Fuletazo pa ese culo
ese totico rosadito como nuvo
Si baila chimba rapidito me enchulo
Ey
50 palos en la bolsa pa’ esta noche
Veneno en el fanny pack
Pa hecharle en los tragos a las gatitas esta noche ey!
Una de whisky, una de guaro, una de tequi
Una moña pa enrrolar unos blones
Una gata triple h paga el party y se nos ponga triple x
Ey wow
Comprale un gps a esos cabrones y que se ubiquen
Que se ubiquen ah
Que lo que me desean todo se les multiplique
Ey ey
La noche es pa hangear
Dentro e’ la gua gua tu puedes quemar
Sube una story dentro del carro y que se piquen
Ey ey ey yo!

#Feid #50Palos #FERXXOCALIPSIS

Music video by Feid performing 50 PALOS (Animated). Universal Music Latino; © 2023 UMG Recordings, Inc.

http://vevo.ly/yFZf4N",2023-12-01T03:01:13Z,https://i.ytimg.com/vi/QptiawctBe0/default.jpg,"['Feid', 'ferxxo 50 palos', '50 palos', '50 palos feid', 'FERXXOCALIPSIS', 'album feid', 'feid nuevo album', 'nueva cancion feid', 'bubalu', 'ferxxo 151', '50 palos letra feid', 'Karol', 'niña bonita', 'porfa remix', 'chimbita', 'ferxxo', 'feid Instagram', 'feid new song', 'feid canciones', 'feid canción nueva', 'relajate feid', 'feid 19', 'feid álbum', 'reggeaton', 'PURRITO APA', 'MEDELLIN', 'COLOMBIA', 'UNIVERSAL MUSIC LATIN', 'feid cantante', 'feid latin Grammy', 'porfa', 'feid morat', 'yandel feid']",none,10,9732129,52260,794,True,PT2M47S,false
1hcb710bdrM,Feid - Alakran (Visualizer),"Escucha / Stream “FERXXOCALIPSIS” on your favorite platform: https://feid.lnk.to/Ferxxo!YTD  

Suscríbete aquí: https://smarturl.it/FeidYT 
 
Listen to Feid’s top songs here: https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
Tik Tok: https://www.tiktok.com/@ferxxo444 


Lyrics: 

Las chimbitas a ver donde estan?
Que pelen las nalguitas como chin chan
Se sientan en la silla del huracán
Viper Viper no confia en na’ Ey!
Ojitos verdes son de Bottega
Me llega a la casa flow Servientrega
Carolina, Tati y Marcela
Todas boutique yeah! todas marguiella uy!
Todas caen dominó
Hoy es viernes van pa el club
They’re shiny sim ellas las Que hacen el gol
No hacen fila para el VIP con los tacos, las tennis de Loui V
Ellas llegaron sorneras en SUV todas caras diamantes, anillos, rubí
Hey!
Toa’ las babies llegan al party
Unas paisitas otras de Cali
Otras flow exóticas Miami
Todos los gatos buscando las mamis
(X2

#Feid #Alakran #FERXXOCALIPSIS

Music video by Feid performing ALAKRAN (Animated). Universal Music Latino; © 2023 UMG Recordings, Inc.

http://vevo.ly/J36D2u",2023-12-01T02:53:01Z,https://i.ytimg.com/vi/1hcb710bdrM/default.jpg,"['Feid', 'ferxxo Alakran', 'alakran', 'alakran feid', 'FERXXOCALIPSIS', 'album feid', 'feid nuevo album', 'nueva cancion feid', 'bubalu', 'ferxxo 151', 'Alakran letra feid', 'Karol', 'niña bonita', 'porfa remix', 'chimbita', 'ferxxo', 'feid Instagram', 'feid new song', 'feid canciones', 'feid canción nueva', 'relajate feid', 'feid 19', 'feid álbum', 'reggeaton', 'PURRITO APA', 'MEDELLIN', 'COLOMBIA', 'UNIVERSAL MUSIC LATIN', 'feid cantante', 'feid latin Grammy', 'porfa', 'feid morat', 'yandel feid']",none,10,7346098,65184,1048,True,PT1M31S,false
yUMHAwXu84o,"Feid, Mañas Ru-Fino - La Vuelta (Official Video)","Escucha / Stream “FERXXOCALIPSIS” on your favorite platform: https://feid.lnk.to/Ferxxo!YTD 


Suscríbete aquí: https://smarturl.it/FeidYT 
 
Listen to Feid’s top songs here: https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
Tik Tok: https://www.tiktok.com/@ferxxo444 

Connect with Mañas Ru-Fino :
Instagram: https://www.instagram.com/manas_ru_fino/ 



Lyrics: 

Son las 3 y ya tienes que irte
mami
No me vas a olvidar
Si ese hijueputa te toca bebe no dudes me tienes que llamar
La baby está como coqueta
Me esta viendo a los ojos y yo mirando las tetas
Me cogió de la mano y fue como tomar dos pepas
Estabamos prendidos como que me hizo la vuelta
Por ella me pongo serio
Esa mamacita me gusta desde el colegio
Mami llama que estoy ebrio que te llego sin misterio
Todos los patos te tiran yo te parto por el medio
Yo le muerdo hasta las nalgas
Mami desnudate pero quedate en tangas
Que voy a darte una una que otra tanda
Toma el microfono quiero ver como cantas
Uh
Mami que linda estas
Que rico huele tu splash
Hoy me gasto la funda en ti
La noche es especial
Yeah!
Mi bebe que linda estas
Hoy a la casa no llegas
Hoy me gasto la funda en ti
La noche es especial
La farra a tope y yo a caballo por ese culote
Desenfocao’ por la Mirella de su escote
Le ofrezco chorro pa que no se agote uy!
Todos esos patos que te tiran los mandamos a hacer fila ‘
Tu tomas tequila
Y un creepysito que hoy el Ferxxo te cuida
Se calentó y nos fuimos pa la esquina
Un sobeteo de esos que no se olvidan
Uh
Mami que linda estas
Que rico huele tu splash
Hoy me gasto la funda en ti
La noche es especial
Mi bebé que linda estas
Hoy a la casa no llegas
Hoy me gasto la funda en ti
La noche es especia

#Feid #LaVuelta #MañasRuFino #FERXXOCALIPSIS

Music video by Feid, Mañas Ru-Fino performing LA VUELTA. Universal Music Latino; © 2023 UMG Recordings, Inc.

http://vevo.ly/4PlZln",2023-12-01T02:26:10Z,https://i.ytimg.com/vi/yUMHAwXu84o/default.jpg,"['Feid', 'Mañas Ru-Fino', 'ferxxo la vuelta', 'la vuelta', 'la vuelta feid', 'FERXXOCALIPSIS', 'album feid', 'feid nuevo album', 'nueva cancion feid', 'bubalu', 'ferxxo 151', 'la vuelta letra feid', 'Karol', 'niña bonita', 'porfa remix', 'chimbita', 'ferxxo', 'feid Instagram', 'feid new song', 'feid canciones', 'feid canción nueva', 'relajate feid', 'feid 19', 'feid álbum', 'reggeaton', 'PURRITO APA', 'MEDELLIN', 'COLOMBIA', 'UNIVERSAL MUSIC LATIN', 'feid cantante', 'feid latin Grammy', 'porfa', 'feid']",none,10,16553294,104163,2228,True,PT2M18S,true
OBL9eOhENlY,EP09 FERXXOCALIPSIS,"Les teníamos un disco preparado muy especial, pero están pasando demasiadas cosas ...",2023-11-25T17:37:41Z,https://i.ytimg.com/vi/OBL9eOhENlY/default.jpg,"['feid', 'feid documental', 'ferxxocalipsis', 'feid medellin', 'feid reggaeton', 'feid nuevo', 'ferxxo mor']",none,24,161960,8700,333,True,PT5M50S,false
5p-wVHAKkbc,EP08 FERXXOCALIPSIS,Como se arregla un disco duro ?,2023-11-20T00:26:31Z,https://i.ytimg.com/vi/5p-wVHAKkbc/default.jpg,"['feid', 'ferxxo', 'ferxxo mor', 'ferxxocalipsis', 'ferxxomor', 'feid reggaeton', 'feid nuevo']",none,24,103473,6721,285,True,PT5M18S,false
EIm5Fhq7mRg,EP07 FERXXOCALIPSIS,el FERXXOCALIPSIS esta llegando ... a punto de llegar !!!,2023-11-18T03:46:12Z,https://i.ytimg.com/vi/EIm5Fhq7mRg/default.jpg,[],none,24,132324,7756,367,True,PT7M46S,false
WK3ZEqJ8MIk,EP06 FERXXOCALIPSIS,pero Que es el Ferxxocalipsis!!!???,2023-11-13T14:32:04Z,https://i.ytimg.com/vi/WK3ZEqJ8MIk/default.jpg,[],none,24,107703,6564,295,True,PT5M48S,false
EKxJk25Wnj0,Si Te La Encuentras Por Ahí (LIVE PARIS) 2023,"Un concierto del ferxxo sin acústico mor, no es concierto!!!!!",2023-11-12T19:23:23Z,https://i.ytimg.com/vi/EKxJk25Wnj0/default.jpg,[],none,24,63271,3861,0,False,PT1M41S,false
GP77okXhEuc,MOR HÁBLAME DE BUBALU EN VIVO EN PARIS MORRRRRRREEE,,2023-11-12T01:04:06Z,https://i.ytimg.com/vi/GP77okXhEuc/default.jpg,[],none,24,51512,3522,211,False,PT4M7S,false
1mJRHAZivEI,EP02- FERXXOCALIPSIS,,2023-11-07T17:53:03Z,https://i.ytimg.com/vi/1mJRHAZivEI/default.jpg,[],none,24,26228,2825,50,True,PT16S,false
46y8R5Vatwo,"EP03- FERXXOCALIPSIS- después  de vivir, NADA volvería a ser lo mismo 💚",,2023-11-07T17:21:58Z,https://i.ytimg.com/vi/46y8R5Vatwo/default.jpg,[],none,24,32128,2628,29,True,PT13S,false
vfW0cvk148A,EP01 FERXXOCALIPSIS- NADA volverá a ser lo mismo 👀👀,,2023-11-07T17:06:29Z,https://i.ytimg.com/vi/vfW0cvk148A/default.jpg,[],none,24,34234,3131,34,False,PT28S,false
0WIX0nlP8qk,EP04- FERXXOCALIPSIS,,2023-11-07T17:00:16Z,https://i.ytimg.com/vi/0WIX0nlP8qk/default.jpg,[],none,24,20973,2152,40,True,PT19S,false
WQgEF8oBrHM,EP05 FERXXOCALIPSIS,QUE PUTAS ES EL FERXXOCALIPSIS !!??????? y cuando va a pasarrrr!!!! ???,2023-11-05T21:19:06Z,https://i.ytimg.com/vi/WQgEF8oBrHM/default.jpg,[],none,24,94587,6191,305,True,PT5M4S,false
F2KTlyFBuc8,👻💚,,2023-11-02T15:53:25Z,https://i.ytimg.com/vi/F2KTlyFBuc8/default.jpg,[],none,24,25022,2971,50,True,PT57S,false
V10NT--sAtI,La Casa Embrujada Del FERXXOOO 👻,,2023-11-02T15:45:19Z,https://i.ytimg.com/vi/V10NT--sAtI/default.jpg,[],none,24,28742,3304,40,False,PT57S,false
YrXlBE-C0zM,EP04 FERXXOCALIPSIS,"mor lO del FERXXOCALIPSISSSS Si se perdio el ep anterior, vaya búsquelo pues morr!!!",2023-10-31T22:23:19Z,https://i.ytimg.com/vi/YrXlBE-C0zM/default.jpg,[],none,24,144632,8955,363,True,PT5M14S,false
bExDwFdpbKY,NYC 🗽💚,,2023-10-30T17:45:36Z,https://i.ytimg.com/vi/bExDwFdpbKY/default.jpg,[],none,24,29313,3624,70,False,PT26S,false
J2-sM7Ik8Ys,EP03 FERXXOCALIPSIS,desPues de vivir el FERXXOCALIPSIS NADA volverá a ser lo mismo,2023-10-27T10:26:16Z,https://i.ytimg.com/vi/J2-sM7Ik8Ys/default.jpg,"['FEID', 'FERXXO', 'FERXXO MOR', 'FEID MOR', 'FERXXOCALIPSIS', 'FERXXO CAPITULOS', 'ferxxo 30', 'perro negro', 'mor', 'feid']",none,24,103916,6113,179,True,PT3M45S,false
45bq_0UJzlA,💽💚,,2023-10-27T03:51:09Z,https://i.ytimg.com/vi/45bq_0UJzlA/default.jpg,[],none,24,55781,8151,99,False,PT59S,false
zCwwM-l3T84,EP02 FERXXOCALIPSIS,nada vOLVERA A ser lo mismo cuando vivas el FERXXOCALIPSIS,2023-10-20T18:54:04Z,https://i.ytimg.com/vi/zCwwM-l3T84/default.jpg,"['feid', 'ferxxo mor', 'ferxxo 30', 'feid documental', 'ferxxocalipsis', 'feid europa']",none,24,166510,11829,904,True,PT5M13S,false
quAUXiWL2IY,EP01 FERXXOCALIPSIS,Nothing Will be lo mismo después del FERXXOCALIPSIS,2023-10-18T21:43:09Z,https://i.ytimg.com/vi/quAUXiWL2IY/default.jpg,"['FEID', 'ferxxo', 'ferxxocalipsis', 'perro negro', 'ferxxo mor', 'medellin mor', 'ferxxo reggaeton']",none,24,283307,16968,678,False,PT4M32S,false
lixcxBrXR2w,Feid - FERXXO 30 (Official Video),"Listen to ‘FERXXO 30’ on your favorite platform: https://feid.lnk.to/MNLTALOR!YTD  

Suscríbete aquí: https://smarturl.it/FeidYT 
 
Listen to Feid’s top songs here: https://youtube.com/playlist?list=PLoXWIoqpqiK4Vriyu-wM6UD0yLt4s1i2w
 
Stream Feid’s TOP HITS on your favorite platform: https://feid.lnk.to/Esenciales

Connect with Feid:
Instagram: https://www.instagram.com/feid   
Facebook: https://www.facebook.com/feidMDE   
Twitter: https://twitter.com/feid
Tik Tok: https://www.tiktok.com/@ferxxo444 

#Feid #FERXXO30 #MorNoLeTemasALaOscuridad

Music video by Feid performing FERXXO 30. Universal Music Latino; © 2023 UMG Recordings, Inc.

http://vevo.ly/FC1Zp2",2023-10-06T04:01:00Z,https://i.ytimg.com/vi/lixcxBrXR2w/default.jpg,"['Feid', 'FERXXO 30', 'Ferxxo 30 feid', 'MOR no le temas la oscuridad', 'album feid', 'feid nuevo album', 'nueva cancion feid', 'Ferxxo 30 letra feid', 'Karol', 'niña bonita', 'porfa remix', 'chimbita', 'ferxxo', 'feid Instagram', 'feid new song', 'feid canciones', 'feid canción nueva', 'relajate feid', 'feid 19', 'feid álbum', 'reggeaton', 'PURRITO APA', 'MEDELLIN', 'COLOMBIA', 'UNIVERSAL MUSIC LATIN', 'feid cantante', 'feid latin Grammy', 'porfa', 'feid morat', 'yandel feid']",none,10,24850456,201143,4412,True,PT3M2S,true
